Item_Id,Date,State_of_Country,Market_Category,Product_Category,Grade,Demand,Low_Cap_Price,High_Cap_Price
IT_38627,11-10-2008,21,14,0,0,1.2,5072,7324
IT_38631,11-10-2008,21,447,10,0,3.3,2812,6925
IT_38634,11-10-2008,21,24,10,0,11.3,4898,6216
IT_38636,11-10-2008,21,451,13,0,0.7,4682,6710
IT_38641,11-10-2008,21,452,0,0,3.6,3966,5937
IT_38643,11-10-2008,21,65,0,2,45.3,3433,5392
IT_38644,11-10-2008,21,58,13,0,1.4,3348,4566
IT_38673,12-10-2008,0,450,0,0,0.1,3830,9581
IT_38683,12-10-2008,17,358,0,3,0.4,5745,10557
IT_38692,12-10-2008,20,55,0,0,0.5,4172,5920
IT_38714,12-10-2008,21,14,0,0,0.8,4800,6862
IT_38718,12-10-2008,21,447,10,0,3,2918,7183
IT_38722,12-10-2008,21,451,13,0,0.6,5072,6456
IT_38728,12-10-2008,21,469,0,0,0.5,4422,6218
IT_38729,12-10-2008,21,65,0,2,35.2,3271,5304
IT_38730,12-10-2008,21,58,13,0,1.1,3447,4740
IT_38732,12-10-2008,21,152,0,0,2.1,4086,5813
IT_38760,13-10-2008,0,450,0,0,0.1,3929,9243
IT_38795,13-10-2008,3,191,0,2,24.1,3502,6563
IT_38810,13-10-2008,21,446,10,0,11.1,4612,6979
IT_38816,13-10-2008,21,451,13,0,0.5,4929,6889
IT_38820,13-10-2008,21,188,0,0,0.5,3406,4607
IT_38822,13-10-2008,21,469,0,0,0.4,5165,6702
IT_38841,14-10-2008,0,43,1,0,2.4,3401,16348
IT_38849,14-10-2008,17,358,0,3,2.2,6733,15450
IT_38854,14-10-2008,20,93,0,2,0.6,3111,5143
IT_38856,14-10-2008,20,55,0,0,0.6,2380,5390
IT_38870,14-10-2008,3,113,0,0,0.1,7172,10374
IT_38873,14-10-2008,21,443,0,0,0.3,5131,7643
IT_38891,14-10-2008,21,58,13,0,1,3782,4497
IT_38924,15-10-2008,21,443,0,0,0.5,5021,7237
IT_38927,15-10-2008,21,14,0,0,0.7,4938,7136
IT_38934,15-10-2008,21,188,0,0,0.4,3523,4779
IT_38936,15-10-2008,21,65,0,2,28.4,3682,5647
IT_38963,16-10-2008,20,55,0,0,0.6,3537,4694
IT_38966,16-10-2008,20,73,0,0,0.1,2218,3117
IT_38972,16-10-2008,3,113,0,0,0,303,1052
IT_38975,16-10-2008,21,443,0,0,0.4,5016,7190
IT_38979,16-10-2008,21,446,10,0,0,5185,7376
IT_38986,16-10-2008,21,452,0,0,6.7,4139,5638
IT_39029,17-10-2008,20,55,0,0,0.3,4524,6004
IT_39054,17-10-2008,21,165,0,0,2.4,2872,4463
IT_39056,17-10-2008,21,447,10,0,3.6,3200,7478
IT_39059,17-10-2008,21,451,13,0,0.7,5106,6481
IT_39064,17-10-2008,21,452,0,0,8.3,3769,5044
IT_39068,18-10-2008,23,183,0,2,10.7,7175,15715
IT_39084,18-10-2008,0,195,1,1,0,11831,17299
IT_39097,18-10-2008,17,358,0,3,1.2,5363,15942
IT_39106,18-10-2008,20,55,0,0,0.2,2541,4528
IT_39132,18-10-2008,21,446,10,0,10,5432,6792
IT_39133,18-10-2008,21,447,10,0,4,3064,7814
IT_39136,18-10-2008,21,451,13,0,0.6,5196,6388
IT_39142,18-10-2008,21,469,0,0,0.4,5171,7202
IT_39143,18-10-2008,21,65,0,2,33.8,3554,5683
IT_39174,19-10-2008,17,358,0,3,0.2,4771,14756
IT_39182,19-10-2008,20,55,0,0,0.5,1891,5851
IT_39200,19-10-2008,21,443,0,0,0.1,5708,7571
IT_39203,19-10-2008,21,14,0,0,1.1,4929,7308
IT_39205,19-10-2008,21,165,0,0,2.2,3053,4365
IT_39207,19-10-2008,21,447,10,0,3.4,3151,7348
IT_39210,19-10-2008,21,451,13,0,0.5,5294,6732
IT_39222,19-10-2008,5,147,0,0,0.4,1725,5033
IT_39232,20-10-2008,0,49,0,2,0.1,427,564
IT_39253,20-10-2008,20,55,0,0,0.4,4204,6256
IT_39263,20-10-2008,3,63,0,1,0.4,4003,7575
IT_39265,20-10-2008,9,60,1,3,0,267,632
IT_39269,20-10-2008,21,443,0,0,0.2,5496,7422
IT_39272,20-10-2008,21,14,0,0,1.6,4970,6795
IT_39283,20-10-2008,21,188,0,0,0.5,3734,5280
IT_39284,20-10-2008,21,452,0,0,5.8,4111,5524
IT_39285,20-10-2008,21,469,0,0,0.4,5409,7258
IT_39286,20-10-2008,21,65,0,2,17.7,3696,6470
IT_39287,20-10-2008,21,58,13,0,3,3552,4887
IT_39317,21-10-2008,4,458,10,0,2.3,6154,9109
IT_39319,21-10-2008,17,358,0,3,2.9,5120,15998
IT_39322,21-10-2008,18,23,10,2,144.7,1827,6634
IT_39327,21-10-2008,20,55,0,0,0.5,3846,5299
IT_39347,21-10-2008,21,443,0,0,0.1,7612,9770
IT_39350,21-10-2008,21,14,0,0,2.1,5278,7595
IT_39354,21-10-2008,21,447,10,0,2.2,3431,7991
IT_39357,21-10-2008,21,451,13,0,0.4,5181,6618
IT_39363,21-10-2008,21,65,0,2,23.3,3574,6841
IT_39381,22-10-2008,17,358,0,3,0.2,5350,15944
IT_39385,22-10-2008,20,55,0,0,0.2,3457,5804
IT_39392,22-10-2008,21,443,0,0,0.2,7412,9374
IT_39402,22-10-2008,21,188,0,0,0.4,3667,5072
IT_39405,22-10-2008,21,65,0,2,28.3,3654,6513
IT_39411,23-10-2008,23,177,0,0,1.2,5037,7077
IT_39425,23-10-2008,18,23,11,2,98.8,1801,7853
IT_39429,23-10-2008,20,93,0,2,0.1,4165,13714
IT_39431,23-10-2008,20,55,0,0,0.3,4100,5368
IT_39443,23-10-2008,3,191,0,2,13.2,3590,6888
IT_39449,23-10-2008,21,443,0,0,0.1,7358,9196
IT_39456,23-10-2008,21,447,10,0,3.5,3309,7418
IT_39458,23-10-2008,21,24,10,0,35.8,5254,7482
IT_39465,23-10-2008,21,65,0,2,48,3461,6637
IT_39473,24-10-2008,23,197,0,2,2,3266,5702
IT_39484,24-10-2008,0,195,1,0,0,11072,14431
IT_39493,24-10-2008,4,36,0,0,1.2,11168,14457
IT_39498,24-10-2008,18,23,12,2,0,2518,10248
IT_39501,24-10-2008,20,93,0,2,0.1,3923,7689
IT_39503,24-10-2008,20,55,0,0,0.1,3340,4441
IT_39515,24-10-2008,3,63,0,1,0.1,5588,12431
IT_39525,24-10-2008,21,447,10,0,2.8,3318,8458
IT_39527,24-10-2008,21,24,10,0,41.6,4954,7054
IT_39529,24-10-2008,21,451,13,0,0.5,5290,6764
IT_39534,24-10-2008,21,452,0,0,2.2,4191,5632
IT_39535,24-10-2008,21,65,0,2,34.2,3446,6686
IT_39537,24-10-2008,21,58,13,0,3.6,3638,5181
IT_39570,25-10-2008,20,55,0,0,0.2,4671,5967
IT_39582,25-10-2008,3,63,0,1,0.1,5381,13452
IT_39583,25-10-2008,3,191,0,2,10.1,3594,5878
IT_39596,25-10-2008,21,447,10,0,2.2,3527,8401
IT_39599,25-10-2008,21,24,10,0,41,4794,6739
IT_39606,25-10-2008,21,452,0,0,2.9,4249,5959
IT_39607,25-10-2008,21,469,0,0,0.8,5608,7495
IT_39608,25-10-2008,21,65,0,2,23.3,3332,6648
IT_39633,26-10-2008,17,358,0,3,0.5,7554,16516
IT_39640,26-10-2008,20,93,0,2,0.2,4445,7768
IT_39660,26-10-2008,21,445,0,0,0.4,5036,8255
IT_39661,26-10-2008,21,14,0,0,1.2,5442,7133
IT_39665,26-10-2008,21,447,10,0,3.4,3509,8224
IT_39668,26-10-2008,21,24,10,0,48.7,5019,6976
IT_39669,26-10-2008,21,451,13,0,0.2,5214,6708
IT_39673,26-10-2008,21,188,0,0,0.5,3897,6087
IT_39674,26-10-2008,21,452,0,0,4.3,4108,5905
IT_39677,26-10-2008,21,58,13,0,4.3,3619,4584
IT_39678,26-10-2008,21,152,0,0,1.2,5580,7305
IT_39707,27-10-2008,20,55,0,0,0.2,4012,5877
IT_39727,27-10-2008,21,447,10,0,3,3670,8099
IT_39730,27-10-2008,21,24,10,0,33.5,4894,7105
IT_39732,27-10-2008,21,451,13,0,0.5,5085,6751
IT_39736,27-10-2008,21,188,0,0,0.3,4251,5558
IT_39737,27-10-2008,21,452,0,0,3.3,4436,5903
IT_39769,28-10-2008,20,93,0,0,0.1,4696,13639
IT_39792,28-10-2008,21,447,10,0,2.4,3514,7337
IT_39795,28-10-2008,21,24,10,0,30,5111,7068
IT_39802,28-10-2008,21,452,0,0,4.7,4418,6068
IT_39803,28-10-2008,21,469,0,0,0.5,5251,7835
IT_39804,28-10-2008,21,65,0,2,13.5,3595,5386
IT_39805,28-10-2008,21,58,13,0,5.1,3472,4859
IT_39806,28-10-2008,21,152,0,0,0.1,5566,8186
IT_39809,28-10-2008,5,108,0,0,0,2611,6436
IT_39820,29-10-2008,17,358,0,3,0.6,4831,16596
IT_39833,29-10-2008,21,14,0,0,1.2,5076,7122
IT_39859,30-10-2008,17,358,0,3,1.2,3924,11476
IT_39867,30-10-2008,20,55,0,0,0.4,2750,3935
IT_39889,30-10-2008,21,451,13,0,0.4,4808,6412
IT_39918,31-10-2008,2,350,1,1,26.7,6948,11367
IT_39920,31-10-2008,17,358,0,3,1.2,5285,16455
IT_39949,31-10-2008,21,451,13,0,0.3,4899,6659
IT_39954,31-10-2008,21,452,0,0,7.2,4855,6800
IT_39977,01-11-2008,17,358,0,3,1.8,5822,16265
IT_39999,01-11-2008,21,14,0,0,1.1,5269,7340
IT_40002,01-11-2008,21,447,10,0,2.8,3675,8624
IT_40010,01-11-2008,21,58,13,0,5.1,3568,4946
IT_40011,01-11-2008,21,152,0,0,0.5,6216,8795
IT_40020,02-11-2008,0,103,16,0,0,9582,14328
IT_40025,02-11-2008,0,294,0,2,0.1,5893,7811
IT_40029,02-11-2008,17,358,0,3,0.7,5403,16238
IT_40034,02-11-2008,18,23,10,2,0,1940,5858
IT_40047,02-11-2008,3,63,0,1,0.2,3994,13904
IT_40049,02-11-2008,3,113,0,0,0.1,6537,8825
IT_40052,02-11-2008,21,443,0,0,0.2,6597,10062
IT_40054,02-11-2008,21,14,0,0,0.9,5049,7189
IT_40055,02-11-2008,21,447,10,0,2.3,3915,8411
IT_40057,02-11-2008,21,451,13,0,0.2,5428,7180
IT_40062,02-11-2008,21,58,13,0,4.8,3758,4941
IT_40075,03-11-2008,0,103,16,1,0.5,10944,15648
IT_40076,03-11-2008,0,103,16,0,0,10900,14860
IT_40090,03-11-2008,18,23,10,2,168.2,1923,5953
IT_40094,03-11-2008,20,55,0,0,0.1,3611,5406
IT_40113,03-11-2008,21,451,13,0,0.5,5206,6858
IT_40120,03-11-2008,21,58,13,0,4.6,3669,4662
IT_40121,03-11-2008,21,152,0,0,0,5988,7791
IT_40140,04-11-2008,2,350,1,1,46.1,7526,10816
IT_40159,04-11-2008,3,80,0,2,0.2,6388,10281
IT_40175,04-11-2008,21,58,13,0,4.3,3682,5243
IT_40182,05-11-2008,0,103,1,1,0.3,5954,8481
IT_40202,05-11-2008,21,443,0,0,0.2,7681,12973
IT_40213,06-11-2008,23,177,0,0,1.8,6309,9938
IT_40221,06-11-2008,17,358,0,3,1.1,5479,17111
IT_40234,06-11-2008,21,443,0,0,0.1,8320,12908
IT_40238,06-11-2008,21,447,10,0,2.2,4091,8415
IT_40242,06-11-2008,21,451,13,0,0.2,5231,7394
IT_40245,06-11-2008,21,452,0,0,4,5806,6907
IT_40246,06-11-2008,21,65,0,2,11.9,3999,6139
IT_40253,07-11-2008,0,103,16,1,0.6,9322,15054
IT_40254,07-11-2008,0,103,16,0,0,9611,13617
IT_40281,07-11-2008,21,443,0,0,0.2,7961,11803
IT_40285,07-11-2008,21,447,10,0,2.9,4053,8443
IT_40288,07-11-2008,21,451,13,0,0.2,5015,7458
IT_40292,07-11-2008,21,452,0,0,3,5305,6766
IT_40293,07-11-2008,21,469,0,0,0.6,4598,7464
IT_40294,07-11-2008,21,65,0,2,14,3926,6207
IT_40303,08-11-2008,0,103,16,1,0.1,10520,15398
IT_40317,08-11-2008,17,358,0,3,2.2,5461,14709
IT_40340,08-11-2008,21,14,0,0,0.9,5277,7180
IT_40345,08-11-2008,21,451,13,0,0.2,5454,7278
IT_40349,08-11-2008,21,452,0,0,3.6,5102,7554
IT_40376,09-11-2008,17,10,15,3,18,1222,1876
IT_40384,09-11-2008,3,63,0,1,0.1,4248,12940
IT_40389,09-11-2008,21,443,0,0,0.6,7629,11145
IT_40397,09-11-2008,21,451,13,0,0.6,5647,7671
IT_40401,09-11-2008,21,452,0,0,2.8,5339,7349
IT_40402,09-11-2008,21,65,0,2,9.7,3783,5861
IT_40404,09-11-2008,21,58,13,0,3.6,3850,4969
IT_40405,09-11-2008,21,152,0,0,0.4,6843,9363
IT_40411,10-11-2008,0,103,16,1,0.4,9848,16080
IT_40428,10-11-2008,3,63,0,1,0.1,9311,13287
IT_40435,10-11-2008,21,443,0,0,0.5,7415,10793
IT_40444,10-11-2008,21,451,13,0,0.5,5256,7843
IT_40459,11-11-2008,0,103,16,1,0.5,11822,16687
IT_40460,11-11-2008,0,103,16,0,0,10285,13883
IT_40461,11-11-2008,0,103,16,2,0,9768,13882
IT_40466,11-11-2008,18,23,12,2,95.8,1809,8844
IT_40472,11-11-2008,3,80,0,2,0.5,5329,13661
IT_40475,11-11-2008,21,443,0,0,0.3,7520,10353
IT_40482,11-11-2008,21,451,13,0,0.4,5574,7227
IT_40485,11-11-2008,21,452,0,0,3.1,5542,6878
IT_40487,11-11-2008,21,152,0,0,0.2,7153,9312
IT_40490,11-11-2008,5,471,1,2,1.5,2644,3565
IT_40504,12-11-2008,21,443,0,0,0.2,7028,10883
IT_40506,12-11-2008,21,14,0,0,1,5457,6848
IT_40510,12-11-2008,21,451,13,0,0.2,5317,7456
IT_40514,12-11-2008,21,452,0,0,1.7,5692,7472
IT_40515,12-11-2008,21,65,0,2,10.9,4149,6027
IT_40521,13-11-2008,0,103,16,1,0.6,10815,15818
IT_40523,13-11-2008,0,103,16,2,0,9275,15158
IT_40526,13-11-2008,1,97,0,0,0,1224,1706
IT_40530,13-11-2008,17,358,0,3,1.2,8017,16806
IT_40546,13-11-2008,21,447,10,0,3,4310,8815
IT_40550,13-11-2008,21,451,13,0,0.3,5916,8049
IT_40553,13-11-2008,21,452,0,0,2.3,5459,8003
IT_40555,13-11-2008,21,152,0,0,0.4,6814,9663
IT_40561,14-11-2008,0,103,16,1,0.1,11566,17255
IT_40562,14-11-2008,0,103,16,0,0,11567,16676
IT_40563,14-11-2008,0,103,16,2,0,11059,16446
IT_40588,14-11-2008,21,162,0,1,1.4,7528,11863
IT_40591,14-11-2008,21,451,13,0,0.5,5916,7933
IT_40595,14-11-2008,21,452,0,0,4.2,5299,7214
IT_40597,14-11-2008,21,58,13,0,1.4,3857,6190
IT_40598,14-11-2008,21,152,0,0,0.2,6160,8880
IT_40601,15-11-2008,0,103,16,1,0.8,11453,15736
IT_40602,15-11-2008,0,103,16,0,0,10560,16382
IT_40603,15-11-2008,0,103,16,2,0,11227,15555
IT_40621,15-11-2008,3,113,0,0,0.1,6259,8099
IT_40635,15-11-2008,21,188,0,0,1.6,4290,6100
IT_40636,15-11-2008,21,452,0,0,4.5,5791,7402
IT_40639,15-11-2008,21,152,0,0,0.1,7077,8797
IT_40643,16-11-2008,0,103,16,1,0.2,10318,14558
IT_40644,16-11-2008,0,103,16,0,0,10326,13229
IT_40645,16-11-2008,0,103,16,2,0,9486,13922
IT_40655,16-11-2008,17,358,0,3,0.3,8119,15052
IT_40664,16-11-2008,3,63,0,1,0.1,5652,15723
IT_40666,16-11-2008,3,113,0,0,0.1,6382,10864
IT_40668,16-11-2008,21,443,0,0,0.2,7140,11050
IT_40676,16-11-2008,21,451,13,0,0.4,5879,7120
IT_40679,16-11-2008,21,188,0,0,1.8,4261,5990
IT_40680,16-11-2008,21,452,0,0,4.1,5893,7504
IT_40695,17-11-2008,11,2,0,1,0.7,4582,7074
IT_40706,17-11-2008,3,423,15,0,4.6,4688,10235
IT_40715,17-11-2008,21,14,0,0,1.6,5234,7209
IT_40721,17-11-2008,21,451,13,0,0.6,6022,7176
IT_40725,17-11-2008,21,452,0,0,3.6,5496,8086
IT_40727,17-11-2008,21,58,13,0,0.9,5372,7204
IT_40730,17-11-2008,21,220,12,0,11.6,5296,7312
IT_40735,18-11-2008,0,103,16,0,0,10575,14477
IT_40736,18-11-2008,0,103,16,2,0,9508,13420
IT_40746,18-11-2008,17,358,0,3,2.5,5924,16294
IT_40758,18-11-2008,9,60,1,3,0,368,958
IT_40764,18-11-2008,21,162,0,1,1.8,8660,11875
IT_40769,18-11-2008,21,451,13,0,0.5,6090,7332
IT_40772,18-11-2008,21,188,0,0,1.7,4073,6302
IT_40773,18-11-2008,21,452,0,0,4.9,5733,8640
IT_40775,18-11-2008,21,58,13,0,0.8,5179,6935
IT_40776,18-11-2008,21,152,0,0,0.2,6218,8265
IT_40779,18-11-2008,5,471,1,2,1.1,2890,3928
IT_40787,19-11-2008,11,2,0,1,0.9,4097,6492
IT_40788,19-11-2008,17,358,0,3,0.3,8586,15539
IT_40791,19-11-2008,20,55,0,0,0.1,9148,12194
IT_40800,19-11-2008,21,188,0,0,1.7,4249,6553
IT_40802,19-11-2008,21,65,0,2,13.7,4733,6944
IT_40804,19-11-2008,21,220,12,0,24.4,5626,7931
IT_40807,20-11-2008,0,103,16,0,0,10226,14342
IT_40811,20-11-2008,17,358,0,3,5.8,5711,15901
IT_40821,20-11-2008,21,442,0,1,0.5,7757,11794
IT_40827,20-11-2008,21,162,0,1,1.1,7768,11004
IT_40835,20-11-2008,21,452,0,0,4.2,6291,7321
IT_40864,21-11-2008,21,162,0,1,0.9,9039,13134
IT_40865,21-11-2008,21,447,10,0,1.7,4086,8914
IT_40868,21-11-2008,21,451,13,0,0.5,5268,7917
IT_40873,21-11-2008,21,65,0,2,14.5,4960,6808
IT_40885,22-11-2008,11,2,0,1,0.6,4287,7046
IT_40888,22-11-2008,4,458,10,0,0.6,8605,11576
IT_40899,22-11-2008,3,191,0,2,42.4,5577,8763
IT_40903,22-11-2008,21,443,0,0,0.2,8094,12220
IT_40907,22-11-2008,21,447,10,0,1.2,3934,8663
IT_40914,22-11-2008,21,452,0,0,2.8,5933,7857
IT_40919,23-11-2008,0,103,16,1,0.2,10430,14944
IT_40920,23-11-2008,0,103,16,0,0,10348,13666
IT_40928,23-11-2008,17,358,0,3,0.3,5735,14547
IT_40937,23-11-2008,3,423,15,0,3.3,4089,10005
IT_40943,23-11-2008,21,443,0,0,0.2,7902,11395
IT_40945,23-11-2008,21,444,0,1,0.8,7407,9641
IT_40947,23-11-2008,21,14,0,0,0.4,5420,7223
IT_40948,23-11-2008,21,162,0,1,0.6,8921,12782
IT_40954,23-11-2008,21,188,0,0,1.5,4414,6603
IT_40955,23-11-2008,21,452,0,0,4.4,5755,7907
IT_40971,24-11-2008,17,11,0,3,57.4,482,756
IT_40986,24-11-2008,21,162,0,1,0.5,9058,13492
IT_40991,24-11-2008,21,451,13,0,0.6,5294,7618
IT_40994,24-11-2008,21,188,0,0,1.1,4181,6361
IT_40995,24-11-2008,21,452,0,0,4.6,6093,8084
IT_40996,24-11-2008,21,152,0,0,0.2,6552,9582
IT_40998,24-11-2008,5,108,0,0,0,2457,5460
IT_41012,25-11-2008,3,113,0,0,0.1,4644,7817
IT_41017,25-11-2008,21,14,0,0,0.9,5195,7772
IT_41019,25-11-2008,21,447,10,0,1.8,4204,9272
IT_41022,25-11-2008,21,451,13,0,0.5,5776,8359
IT_41025,25-11-2008,21,188,0,0,1.2,4217,6589
IT_41040,26-11-2008,21,162,0,1,0.6,9704,14211
IT_41043,26-11-2008,21,451,13,0,0.3,5779,7502
IT_41054,27-11-2008,17,358,0,3,1.2,5436,15389
IT_41071,27-11-2008,21,451,13,0,0.4,5632,7966
IT_41075,27-11-2008,21,65,0,2,9.3,4833,7871
IT_41079,27-11-2008,5,108,0,0,0,2555,5291
IT_41087,28-11-2008,17,358,0,3,0.5,5818,15774
IT_41095,28-11-2008,3,416,0,1,0.3,1790,6067
IT_41098,28-11-2008,3,113,0,0,0.1,5894,12993
IT_41101,28-11-2008,21,443,0,0,0.2,7381,12032
IT_41104,28-11-2008,21,445,0,0,0.7,7184,9732
IT_41107,28-11-2008,21,447,10,0,1.8,4016,8826
IT_41110,28-11-2008,21,451,13,0,0.2,5798,7508
IT_41113,28-11-2008,21,452,0,0,4.1,6085,8939
IT_41114,28-11-2008,21,65,0,2,11.4,5272,7473
IT_41140,29-11-2008,3,191,0,2,10.1,4244,7524
IT_41141,29-11-2008,3,113,0,0,0.1,5684,14943
IT_41143,29-11-2008,21,443,0,0,0.1,7762,11642
IT_41148,29-11-2008,21,14,0,0,1.2,5166,7354
IT_41152,29-11-2008,21,451,13,0,0.3,5993,7217
IT_41156,29-11-2008,21,452,0,2,4.4,6203,8140
IT_41157,29-11-2008,21,65,0,2,16.6,5039,7031
IT_41158,29-11-2008,21,58,13,0,1.7,5186,8137
IT_41160,29-11-2008,21,211,0,0,0.4,5176,7755
IT_41165,30-11-2008,0,103,16,0,0,9950,13666
IT_41171,30-11-2008,17,358,0,3,0.6,9270,15586
IT_41174,30-11-2008,18,23,12,2,109.9,2055,7555
IT_41185,30-11-2008,3,80,0,2,0.8,10458,16929
IT_41197,30-11-2008,21,451,13,0,0.4,5218,7213
IT_41202,30-11-2008,21,58,13,0,1.4,5591,8394
IT_41204,30-11-2008,21,211,0,0,0.5,5228,8128
IT_41206,30-11-2008,5,108,0,0,0,2651,5557
IT_41210,01-12-2008,0,103,16,0,0,10608,14698
IT_41211,01-12-2008,0,103,16,2,0,10175,14405
IT_41236,01-12-2008,21,447,10,0,1.8,4631,9796
IT_41242,01-12-2008,21,452,0,2,3,6008,8840
IT_41244,01-12-2008,21,58,13,0,1.2,5677,7764
IT_41246,01-12-2008,21,152,0,0,0,6330,8727
IT_41250,02-12-2008,0,103,16,1,0.6,10160,14649
IT_41257,02-12-2008,4,458,10,0,0.6,9481,11267
IT_41264,02-12-2008,3,423,15,0,1.9,2468,7593
IT_41273,02-12-2008,21,14,0,0,0.7,5672,7730
IT_41275,02-12-2008,21,447,10,0,2.4,4783,9166
IT_41277,02-12-2008,21,451,13,0,0.5,5405,7244
IT_41279,02-12-2008,21,452,0,2,4.7,5867,9086
IT_41283,02-12-2008,5,108,0,0,0,2661,5130
IT_41293,03-12-2008,17,358,0,3,0.9,5590,14724
IT_41303,03-12-2008,21,14,0,0,1.8,5682,7909
IT_41306,03-12-2008,21,452,0,2,4.2,6189,8797
IT_41307,03-12-2008,21,65,0,2,4.6,4819,7190
IT_41334,04-12-2008,21,447,10,0,1.2,4766,10209
IT_41336,04-12-2008,21,451,13,0,0.4,5522,7481
IT_41340,04-12-2008,21,65,0,2,5.9,5171,7540
IT_41341,04-12-2008,21,58,13,0,5.1,6120,7840
IT_41342,04-12-2008,21,152,0,0,0.5,6816,9541
IT_41346,05-12-2008,0,103,16,0,0.4,10118,14299
IT_41355,05-12-2008,18,23,10,2,71.5,2298,6740
IT_41366,05-12-2008,21,443,0,0,0.2,9141,12850
IT_41372,05-12-2008,21,447,10,0,1.7,4464,9483
IT_41374,05-12-2008,21,451,13,0,0.2,5764,7127
IT_41378,05-12-2008,21,452,0,2,4.8,6521,8382
IT_41379,05-12-2008,21,65,0,2,4.4,5198,7716
IT_41409,06-12-2008,21,443,0,0,0.1,9099,12881
IT_41416,06-12-2008,21,447,10,0,2.4,5326,10419
IT_41419,06-12-2008,21,451,13,0,0.3,5734,8442
IT_41423,06-12-2008,21,452,0,2,5.1,6759,8830
IT_41425,06-12-2008,21,58,13,0,4.1,5676,7970
IT_41426,06-12-2008,21,152,0,0,0.3,7619,10852
IT_41430,07-12-2008,23,177,0,0,0.4,6716,12774
IT_41440,07-12-2008,17,358,0,3,0.1,9479,15418
IT_41454,07-12-2008,21,443,0,0,0.2,8679,11936
IT_41459,07-12-2008,21,447,10,0,1.8,5153,9824
IT_41462,07-12-2008,21,451,13,0,0.2,6068,8070
IT_41466,07-12-2008,21,452,0,2,7.2,6393,9082
IT_41492,08-12-2008,21,444,0,2,0.9,7641,9673
IT_41493,08-12-2008,21,445,0,0,0.3,6690,9604
IT_41505,08-12-2008,21,452,0,0,8,6658,8562
IT_41506,08-12-2008,21,58,13,0,2.8,6066,7921
IT_41507,08-12-2008,21,152,0,0,0.2,7670,10384
IT_41522,09-12-2008,17,11,0,3,16,368,874
IT_41523,09-12-2008,18,23,12,2,119,2023,6491
IT_41529,09-12-2008,20,104,13,0,0.2,1958,4168
IT_41539,09-12-2008,21,14,0,0,0.6,5845,7322
IT_41540,09-12-2008,21,162,0,1,0.6,9796,14465
IT_41541,09-12-2008,21,447,10,0,1.7,4934,9941
IT_41544,09-12-2008,21,451,13,0,0.6,5465,8363
IT_41568,10-12-2008,21,14,0,0,1.1,5713,8086
IT_41573,10-12-2008,21,452,0,0,4.3,6204,8532
IT_41574,10-12-2008,21,152,0,0,0.1,7765,10622
IT_41582,11-12-2008,17,358,0,3,0.6,9226,14459
IT_41597,11-12-2008,21,14,0,0,1.4,5470,8116
IT_41599,11-12-2008,21,447,10,0,1.2,5105,9577
IT_41601,11-12-2008,21,451,13,0,0.4,6057,7466
IT_41605,11-12-2008,21,452,0,0,5.4,6653,9200
IT_41607,11-12-2008,21,152,0,0,0.2,7808,10470
IT_41619,12-12-2008,17,358,0,3,0.5,5943,14724
IT_41634,12-12-2008,21,447,10,0,2.4,4853,9976
IT_41635,12-12-2008,21,451,13,0,0.6,5801,7990
IT_41638,12-12-2008,21,188,0,0,1.8,4303,6507
IT_41639,12-12-2008,21,452,0,0,3.6,6619,8764
IT_41640,12-12-2008,21,58,13,0,1.6,5963,8622
IT_41653,13-12-2008,0,122,0,2,0.2,423,1562
IT_41673,13-12-2008,21,447,10,0,1.7,5509,11257
IT_41676,13-12-2008,21,451,13,0,0.5,5594,7529
IT_41680,13-12-2008,21,452,0,0,4.8,6732,8863
IT_41706,14-12-2008,21,14,0,0,0.9,6219,7595
IT_41711,14-12-2008,21,451,13,0,0.4,5831,8292
IT_41716,14-12-2008,21,152,0,0,0.2,7076,10045
IT_41732,15-12-2008,20,85,0,2,2.4,1680,2846
IT_41737,15-12-2008,21,14,0,0,0.7,6199,8191
IT_41741,15-12-2008,21,451,13,0,0.3,5912,7716
IT_41746,15-12-2008,21,152,0,0,0.6,7799,10825
IT_41758,16-12-2008,17,358,0,3,2.3,6040,16175
IT_41768,16-12-2008,21,14,0,0,1.2,5955,8880
IT_41769,16-12-2008,21,162,0,1,0.5,10878,15068
IT_41770,16-12-2008,21,447,10,0,1.8,5357,10190
IT_41772,16-12-2008,21,451,13,0,0.5,5901,7991
IT_41775,16-12-2008,21,188,0,0,1.2,4399,6581
IT_41776,16-12-2008,21,452,0,0,4.7,6670,9408
IT_41777,16-12-2008,21,58,13,0,1.2,6293,8574
IT_41790,17-12-2008,21,14,0,0,0.9,5927,8350
IT_41793,17-12-2008,21,188,0,0,1.6,4489,6323
IT_41794,17-12-2008,21,452,0,0,3.6,6698,9105
IT_41796,17-12-2008,21,220,12,0,12.2,8161,10734
IT_41807,18-12-2008,21,14,0,0,1.3,6522,8311
IT_41809,18-12-2008,21,447,10,0,1.1,5685,10478
IT_41811,18-12-2008,21,451,13,0,0.3,6007,7466
IT_41814,18-12-2008,21,452,0,0,4,6107,8361
IT_41817,18-12-2008,21,220,12,0,13.6,8489,11535
IT_41839,19-12-2008,21,14,0,0,1.1,6369,8452
IT_41846,19-12-2008,21,452,0,0,2.4,6807,8998
IT_41858,20-12-2008,17,358,0,3,1.5,5466,15699
